Rented Bike Count,Date,Hour,Seasons,Temperature(°C),Humidity(%),Rainfall(mm),label_day_night,WeekDay,Month,Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Seul
137,2018-03-06,20,Winter,1.8,84.0,0.0,Day,Tuesday,3,5.0,1610.0,-0.6,0
127,2018-03-06,21,Winter,2.0,86.0,0.0,Night,Tuesday,3,3.61,1610.0,-0.1,0
67,2018-03-06,22,Winter,2.0,87.0,0.0,Night,Tuesday,3,3.61,1610.0,0.1,0
33,2018-03-06,23,Winter,1.6,86.0,0.0,Night,Tuesday,3,3.61,1610.0,-0.5,0
8,2018-03-07,0,Winter,1.2,91.0,0.0,Night,Wednesday,3,4.72,1610.0,-0.1,0
13,2018-03-07,1,Winter,1.3,90.0,0.0,Night,Wednesday,3,5.83,1610.0,-0.2,0
10,2018-03-07,2,Winter,1.3,92.0,0.0,Night,Wednesday,3,4.72,1610.0,0.1,0
4,2018-03-07,3,Winter,1.5,94.0,0.0,Night,Wednesday,3,2.5,1610.0,0.6,0
1,2018-03-07,4,Winter,1.3,85.0,0.0,Night,Wednesday,3,2.22,1610.0,-0.9,0
15,2018-03-07,5,Winter,0.8,85.0,0.0,Day,Wednesday,3,2.22,1610.0,-1.4,0
53,2018-03-07,6,Winter,0.7,87.0,0.0,Day,Wednesday,3,3.06,1610.0,-1.2,0
189,2018-03-07,7,Winter,0.3,88.0,0.0,Day,Wednesday,3,2.5,1610.0,-1.5,0
465,2018-03-07,8,Winter,1.1,88.0,0.0,Day,Wednesday,3,4.17,1610.0,-0.7,0
294,2018-03-07,9,Winter,1.9,84.0,0.0,Day,Wednesday,3,3.06,1610.0,-0.5,0
131,2018-03-07,10,Winter,2.0,81.0,0.0,Day,Wednesday,3,3.61,1610.0,-0.9,0
123,2018-03-07,11,Winter,2.4,80.0,0.0,Day,Wednesday,3,4.17,1610.0,-0.7,0
143,2018-03-07,12,Winter,2.2,79.0,0.0,Day,Wednesday,3,4.17,1610.0,-1.1,0
126,2018-03-07,13,Winter,2.4,80.0,0.0,Day,Wednesday,3,3.06,1610.0,-0.7,0
111,2018-03-07,14,Winter,2.3,82.0,0.0,Day,Wednesday,3,3.06,1610.0,-0.5,0
131,2018-03-07,15,Winter,1.7,92.0,0.0,Day,Wednesday,3,2.22,810.0,0.5,0
305,2018-03-07,16,Winter,1.9,93.0,0.0,Day,Wednesday,3,1.39,970.0,0.9,0
433,2018-03-07,17,Winter,2.3,92.0,0.0,Day,Wednesday,3,2.5,970.0,1.1,0
327,2018-03-07,18,Winter,2.1,92.0,0.0,Day,Wednesday,3,1.39,1290.0,0.9,0
178,2018-03-07,19,Winter,2.1,92.0,0.0,Day,Wednesday,3,2.22,1450.0,0.9,0
114,2018-03-07,20,Winter,2.0,94.0,0.0,Day,Wednesday,3,5.0,1610.0,1.1,0
133,2018-03-07,21,Winter,1.9,86.0,0.0,Night,Wednesday,3,5.83,1610.0,-0.2,0
92,2018-03-07,22,Winter,1.5,88.0,0.0,Night,Wednesday,3,6.67,1610.0,-0.3,0
30,2018-03-07,23,Winter,1.0,81.0,0.0,Night,Wednesday,3,8.89,1610.0,-1.9,0
17,2018-03-08,0,Winter,0.8,74.0,0.0,Night,Thursday,3,9.44,1610.0,-3.3,0
13,2018-03-08,1,Winter,0.3,74.0,0.0,Night,Thursday,3,7.22,1610.0,-3.8,0
2,2018-03-08,2,Winter,-0.2,71.0,0.0,Night,Thursday,3,9.44,1610.0,-4.8,0
3,2018-03-08,3,Winter,-0.8,71.0,0.0,Night,Thursday,3,8.33,1610.0,-5.4,0
2,2018-03-08,4,Winter,-1.2,75.0,0.0,Night,Thursday,3,7.78,1610.0,-5.1,0
18,2018-03-08,5,Winter,-1.5,69.0,0.0,Day,Thursday,3,7.22,1610.0,-6.5,0
49,2018-03-08,6,Winter,-1.8,69.0,0.0,Day,Thursday,3,7.78,1610.0,-6.8,0
156,2018-03-08,7,Winter,-2.2,71.0,0.0,Day,Thursday,3,7.78,1610.0,-6.8,0
416,2018-03-08,8,Winter,-2.3,71.0,0.0,Day,Thursday,3,7.78,1610.0,-6.9,0
270,2018-03-08,9,Winter,-2.5,68.0,0.0,Day,Thursday,3,7.22,1610.0,-7.6,0
110,2018-03-08,10,Winter,-2.2,67.0,0.0,Day,Thursday,3,7.78,1610.0,-7.5,0
113,2018-03-08,11,Winter,-0.6,63.0,0.0,Day,Thursday,3,6.11,1610.0,-6.7,0
148,2018-03-08,12,Winter,-1.3,65.0,0.0,Day,Thursday,3,7.78,1610.0,-7.1,0
125,2018-03-08,13,Winter,-0.9,63.0,0.0,Day,Thursday,3,7.22,1610.0,-7.1,0
104,2018-03-08,14,Winter,-0.8,64.0,0.0,Day,Thursday,3,6.11,1610.0,-6.8,0
139,2018-03-08,15,Winter,-0.5,58.0,0.0,Day,Thursday,3,5.0,1610.0,-7.8,0
263,2018-03-08,16,Winter,-0.5,59.0,0.0,Day,Thursday,3,2.5,1610.0,-7.6,0
447,2018-03-08,17,Winter,-0.6,62.0,0.0,Day,Thursday,3,3.06,1610.0,-7.0,0
269,2018-03-08,18,Winter,-0.6,61.0,0.0,Day,Thursday,3,2.5,1610.0,-7.2,0
171,2018-03-08,19,Winter,-0.6,61.0,0.0,Day,Thursday,3,2.5,1610.0,-7.2,0
147,2018-03-08,20,Winter,-1.2,64.0,0.0,Day,Thursday,3,2.5,1610.0,-7.2,0
101,2018-03-08,21,Winter,-0.4,57.0,0.0,Night,Thursday,3,2.5,1610.0,-8.0,0
70,2018-03-08,22,Winter,-0.6,57.0,0.0,Night,Thursday,3,2.5,1610.0,-8.1,0
40,2018-03-08,23,Winter,-0.5,60.0,0.0,Night,Thursday,3,4.72,1610.0,-7.3,0
23,2018-03-09,0,Winter,-1.0,67.0,0.0,Night,Friday,3,2.5,1610.0,-6.4,0
15,2018-03-09,1,Winter,-1.2,70.0,0.0,Night,Friday,3,5.0,1610.0,-6.0,0
8,2018-03-09,2,Winter,-1.0,73.0,0.0,Night,Friday,3,4.17,1610.0,-5.2,0
4,2018-03-09,3,Winter,-1.0,76.0,0.0,Night,Friday,3,3.61,1610.0,-4.7,0
6,2018-03-09,4,Winter,-0.9,75.0,0.0,Night,Friday,3,5.0,1610.0,-4.8,0
21,2018-03-09,5,Winter,-0.6,76.0,0.0,Day,Friday,3,4.72,1610.0,-4.3,0
46,2018-03-09,6,Winter,-0.4,75.0,0.0,Day,Friday,3,5.0,1610.0,-4.3,0
148,2018-03-09,7,Winter,0.2,69.0,0.0,Day,Friday,3,4.17,1610.0,-4.8,0
444,2018-03-09,8,Winter,1.0,66.0,0.0,Day,Friday,3,5.0,1610.0,-4.7,0
293,2018-03-09,9,Winter,1.9,65.0,0.0,Day,Friday,3,5.83,1610.0,-4.0,0
136,2018-03-09,10,Winter,2.4,57.0,0.0,Day,Friday,3,6.11,1610.0,-5.3,0
151,2018-03-09,11,Winter,3.9,50.0,0.0,Day,Friday,3,5.83,1610.0,-5.6,0
182,2018-03-09,12,Winter,3.8,54.0,0.0,Day,Friday,3,5.0,1610.0,-4.7,0
132,2018-03-09,13,Winter,4.5,49.0,0.0,Day,Friday,3,8.33,1610.0,-5.3,0
111,2018-03-09,14,Winter,3.2,64.0,0.0,Day,Friday,3,7.78,1610.0,-3.0,0
146,2018-03-09,15,Winter,3.5,49.0,0.0,Day,Friday,3,7.22,1610.0,-6.2,0
265,2018-03-09,16,Winter,3.0,50.0,0.0,Day,Friday,3,8.89,1610.0,-6.4,0
350,2018-03-09,17,Winter,2.2,56.0,0.0,Day,Friday,3,7.78,1610.0,-5.7,0
217,2018-03-09,18,Winter,1.3,56.0,0.0,Day,Friday,3,10.28,1610.0,-6.5,0
154,2018-03-09,19,Winter,0.4,63.0,0.0,Day,Friday,3,8.89,1610.0,-5.9,0
91,2018-03-09,20,Winter,-0.1,57.0,0.0,Day,Friday,3,8.33,1610.0,-7.6,0
73,2018-03-09,21,Winter,-0.4,61.0,0.0,Night,Friday,3,7.22,1610.0,-7.1,0
62,2018-03-09,22,Winter,-0.7,62.0,0.0,Night,Friday,3,5.0,1610.0,-7.1,0
45,2018-03-09,23,Winter,-1.0,63.0,0.0,Night,Friday,3,5.0,1610.0,-7.2,0
33,2018-03-10,0,Winter,-1.1,66.0,0.0,Night,Saturday,3,5.83,1610.0,-6.7,0
23,2018-03-10,1,Winter,-1.6,69.0,0.0,Night,Saturday,3,5.83,1610.0,-6.6,0
23,2018-03-10,2,Winter,-1.7,71.0,0.0,Night,Saturday,3,4.17,1610.0,-6.3,0
6,2018-03-10,3,Winter,-1.6,75.0,0.0,Night,Saturday,3,5.83,1610.0,-5.5,0
1,2018-03-10,4,Winter,-1.6,78.0,0.0,Night,Saturday,3,6.67,1610.0,-5.0,0
9,2018-03-10,5,Winter,-1.7,77.0,0.0,Day,Saturday,3,5.83,1610.0,-5.2,0
7,2018-03-10,6,Winter,-1.9,78.0,0.0,Day,Saturday,3,4.17,1610.0,-5.2,0
27,2018-03-10,7,Winter,-1.8,72.0,0.0,Day,Saturday,3,5.0,1610.0,-6.2,0
63,2018-03-10,8,Winter,-1.1,67.0,0.0,Day,Saturday,3,4.72,1610.0,-6.5,0
97,2018-03-10,9,Winter,0.1,58.0,0.0,Day,Saturday,3,5.83,1610.0,-7.2,0
145,2018-03-10,10,Winter,1.3,54.0,0.0,Day,Saturday,3,4.72,1610.0,-7.0,0
148,2018-03-10,11,Winter,1.9,48.0,0.0,Day,Saturday,3,5.0,1610.0,-8.0,0
158,2018-03-10,12,Winter,1.3,50.0,0.0,Day,Saturday,3,4.17,1610.0,-8.0,0
156,2018-03-10,13,Winter,2.7,46.0,0.0,Day,Saturday,3,3.06,1610.0,-7.7,0
171,2018-03-10,14,Winter,2.1,46.0,0.0,Day,Saturday,3,5.0,1610.0,-8.3,0
171,2018-03-10,15,Winter,2.2,46.0,0.0,Day,Saturday,3,5.83,1610.0,-8.3,0
156,2018-03-10,16,Winter,1.8,47.0,0.0,Day,Saturday,3,3.06,1610.0,-8.4,0
143,2018-03-10,17,Winter,1.5,51.0,0.0,Day,Saturday,3,5.83,1610.0,-7.6,0
124,2018-03-10,18,Winter,1.1,52.0,0.0,Day,Saturday,3,4.72,1610.0,-7.7,0
87,2018-03-10,19,Winter,0.5,59.0,0.0,Day,Saturday,3,4.17,1610.0,-6.6,0
78,2018-03-10,20,Winter,-0.2,61.0,0.0,Day,Saturday,3,4.17,1610.0,-6.8,0
63,2018-03-10,21,Winter,-0.7,63.0,0.0,Night,Saturday,3,5.0,1610.0,-6.8,0
60,2018-03-10,22,Winter,-0.9,60.0,0.0,Night,Saturday,3,4.17,1610.0,-7.7,0
39,2018-03-10,23,Winter,-1.3,61.0,0.0,Night,Saturday,3,2.5,1610.0,-7.9,0
36,2018-03-11,0,Winter,-1.9,67.0,0.0,Night,Sunday,3,3.06,1610.0,-7.3,0
22,2018-03-11,1,Winter,-2.4,70.0,0.0,Night,Sunday,3,4.17,1610.0,-7.2,0
20,2018-03-11,3,Winter,-1.9,68.0,0.0,Night,Sunday,3,3.61,1610.0,-7.1,0
13,2018-03-11,4,Winter,-2.4,72.0,0.0,Night,Sunday,3,2.5,1610.0,-6.8,0
6,2018-03-11,5,Winter,-2.6,76.0,0.0,Day,Sunday,3,3.06,1610.0,-6.3,0
4,2018-03-11,6,Winter,-2.7,75.0,0.0,Day,Sunday,3,3.06,1610.0,-6.5,0
13,2018-03-11,7,Winter,-3.1,74.0,0.0,Day,Sunday,3,3.06,1610.0,-7.1,0
23,2018-03-11,8,Winter,-2.4,64.0,0.0,Day,Sunday,3,2.5,1610.0,-8.3,0
55,2018-03-11,9,Winter,-1.2,60.0,0.0,Day,Sunday,3,3.61,1610.0,-8.1,0
89,2018-03-11,10,Winter,-0.6,56.0,0.0,Day,Sunday,3,5.0,1610.0,-8.3,0
117,2018-03-11,11,Winter,0.9,51.0,0.0,Day,Sunday,3,4.17,1610.0,-8.1,0
136,2018-03-11,12,Winter,1.3,47.0,0.0,Day,Sunday,3,3.61,1610.0,-8.8,0
162,2018-03-11,13,Winter,2.5,44.0,0.0,Day,Sunday,3,6.67,1610.0,-8.5,0
178,2018-03-11,14,Winter,2.6,43.0,0.0,Day,Sunday,3,2.5,1610.0,-8.8,0
174,2018-03-11,15,Winter,1.6,60.0,0.0,Day,Sunday,3,4.72,1610.0,-5.5,0
179,2018-03-11,16,Winter,2.5,43.0,0.0,Day,Sunday,3,3.06,1610.0,-8.9,0
158,2018-03-11,17,Winter,2.0,46.0,0.0,Day,Sunday,3,3.61,1610.0,-8.5,0
155,2018-03-11,18,Winter,1.2,48.0,0.0,Day,Sunday,3,4.72,1610.0,-8.7,0
106,2018-03-11,19,Winter,0.9,49.0,0.0,Day,Sunday,3,4.17,1610.0,-8.7,0
75,2018-03-11,20,Winter,0.3,52.0,0.0,Day,Sunday,3,4.17,1610.0,-8.5,0
68,2018-03-11,21,Winter,-0.1,54.0,0.0,Night,Sunday,3,5.0,1610.0,-8.3,0
57,2018-03-11,22,Winter,-0.4,57.0,0.0,Night,Sunday,3,4.17,1610.0,-7.9,0
32,2018-03-11,23,Winter,-0.6,57.0,0.0,Night,Sunday,3,4.72,1610.0,-8.1,0
18,2018-03-12,0,Winter,-0.9,59.0,0.0,Night,Monday,3,2.5,1610.0,-7.9,0
12,2018-03-12,1,Winter,-1.1,60.0,0.0,Night,Monday,3,2.5,1610.0,-7.9,0
6,2018-03-12,2,Winter,-1.1,57.0,0.0,Night,Monday,3,2.22,1610.0,-8.6,0
7,2018-03-12,3,Winter,-1.2,58.0,0.0,Night,Monday,3,3.61,1610.0,-8.5,0
7,2018-03-12,4,Winter,-1.4,57.0,0.0,Night,Monday,3,3.06,1610.0,-8.8,0
17,2018-03-12,5,Winter,-1.4,57.0,0.0,Day,Monday,3,2.5,1610.0,-8.9,0
43,2018-03-12,6,Winter,-1.5,58.0,0.0,Day,Monday,3,3.61,1610.0,-8.7,0
122,2018-03-12,7,Winter,-1.5,59.0,0.0,Day,Monday,3,3.61,1610.0,-8.5,0
361,2018-03-12,8,Winter,-1.8,63.0,0.0,Day,Monday,3,3.61,1610.0,-8.0,0
287,2018-03-12,9,Winter,-1.6,68.0,0.0,Day,Monday,3,2.5,1450.0,-6.8,0
121,2018-03-12,10,Winter,-0.6,67.0,0.0,Day,Monday,3,2.5,1610.0,-5.9,0
107,2018-03-12,11,Winter,-0.5,65.0,0.0,Day,Monday,3,3.06,1610.0,-6.3,0
126,2018-03-12,12,Winter,0.1,64.0,0.0,Day,Monday,3,2.5,1610.0,-5.9,0
115,2018-03-12,13,Winter,-0.7,65.0,0.0,Day,Monday,3,1.39,1610.0,-6.5,0
113,2018-03-12,14,Winter,-0.5,66.0,0.0,Day,Monday,3,2.22,1610.0,-6.1,0
141,2018-03-12,15,Winter,0.2,60.0,0.0,Day,Monday,3,2.5,1610.0,-6.7,0
229,2018-03-12,16,Winter,-0.4,62.0,0.0,Day,Monday,3,2.22,1610.0,-6.8,0
350,2018-03-12,17,Winter,-0.4,63.0,0.0,Day,Monday,3,1.11,1610.0,-6.7,0
267,2018-03-12,18,Winter,-0.8,65.0,0.0,Day,Monday,3,2.22,1610.0,-6.6,0
185,2018-03-12,19,Winter,-1.4,81.0,0.0,Day,Monday,3,3.06,1610.0,-4.3,0
108,2018-03-12,20,Winter,-1.7,86.0,0.0,Day,Monday,3,3.06,360.0,-3.7,0
61,2018-03-12,21,Winter,-1.4,90.0,0.0,Night,Monday,3,3.06,970.0,-2.8,0
40,2018-03-12,22,Winter,-1.4,79.0,0.0,Night,Monday,3,4.72,1610.0,-4.6,0
23,2018-03-12,23,Winter,-1.9,79.0,0.0,Night,Monday,3,4.17,1610.0,-5.1,0
14,2018-03-13,0,Winter,-2.3,81.0,0.0,Night,Tuesday,3,3.61,1610.0,-5.1,0
5,2018-03-13,1,Winter,-2.2,82.0,0.0,Night,Tuesday,3,3.06,1610.0,-4.9,0
8,2018-03-13,2,Winter,-2.3,83.0,0.0,Night,Tuesday,3,3.61,1610.0,-4.8,0
6,2018-03-13,3,Winter,-2.3,86.0,0.0,Night,Tuesday,3,4.72,1610.0,-4.3,0
1,2018-03-13,4,Winter,-2.2,83.0,0.0,Night,Tuesday,3,3.61,1610.0,-4.7,0
15,2018-03-13,5,Winter,-2.1,83.0,0.0,Day,Tuesday,3,3.61,1130.0,-4.6,0
38,2018-03-13,6,Winter,-2.3,84.0,0.0,Day,Tuesday,3,4.72,810.0,-4.6,0
92,2018-03-13,7,Winter,-2.7,86.0,0.0,Day,Tuesday,3,4.17,480.0,-4.7,0
252,2018-03-13,8,Winter,-2.0,81.0,0.0,Day,Tuesday,3,4.17,1610.0,-4.8,0
237,2018-03-13,9,Winter,-1.1,75.0,0.0,Day,Tuesday,3,5.0,1610.0,-5.0,0
81,2018-03-13,10,Winter,-0.1,67.0,0.0,Day,Tuesday,3,5.0,1610.0,-5.5,0
117,2018-03-13,11,Winter,0.5,64.0,0.0,Day,Tuesday,3,4.17,1610.0,-5.5,0
149,2018-03-13,12,Winter,1.2,58.0,0.0,Day,Tuesday,3,4.72,1610.0,-6.2,0
119,2018-03-13,13,Winter,1.0,70.0,0.0,Day,Tuesday,3,5.83,970.0,-4.0,0
108,2018-03-13,14,Winter,1.0,66.0,0.0,Day,Tuesday,3,2.5,810.0,-4.6,0
128,2018-03-13,15,Winter,2.5,55.0,0.0,Day,Tuesday,3,4.72,1610.0,-5.7,0
237,2018-03-13,16,Winter,2.8,51.0,0.0,Day,Tuesday,3,5.0,1610.0,-6.3,0
420,2018-03-13,17,Winter,1.7,57.0,0.0,Day,Tuesday,3,6.11,1610.0,-5.9,0
322,2018-03-13,18,Winter,0.4,65.0,0.0,Day,Tuesday,3,6.11,1610.0,-5.4,0
195,2018-03-13,19,Winter,0.0,67.0,0.0,Day,Tuesday,3,6.67,1610.0,-5.4,0
110,2018-03-13,20,Winter,-0.3,71.0,0.0,Day,Tuesday,3,6.67,1610.0,-4.9,0
86,2018-03-13,21,Winter,-0.5,77.0,0.0,Night,Tuesday,3,7.22,1610.0,-4.1,0
60,2018-03-13,22,Winter,-0.5,81.0,0.0,Night,Tuesday,3,5.83,1610.0,-3.4,0
41,2018-03-13,23,Winter,-0.3,83.0,0.0,Night,Tuesday,3,6.11,1610.0,-2.8,0
15,2018-03-14,0,Winter,-0.3,79.0,0.0,Night,Wednesday,3,4.72,1610.0,-3.5,0
9,2018-03-14,1,Winter,-0.5,80.0,0.0,Night,Wednesday,3,4.72,1610.0,-3.5,0
14,2018-03-14,2,Winter,-0.7,81.0,0.0,Night,Wednesday,3,5.0,1610.0,-3.6,0
4,2018-03-14,3,Winter,-0.8,80.0,0.0,Night,Wednesday,3,5.0,1610.0,-3.8,0
3,2018-03-14,4,Winter,-1.0,80.0,0.0,Night,Wednesday,3,4.72,1610.0,-4.0,0
14,2018-03-14,5,Winter,-1.2,79.0,0.0,Day,Wednesday,3,4.17,1610.0,-4.4,0
39,2018-03-14,6,Winter,-1.7,83.0,0.0,Day,Wednesday,3,4.72,1290.0,-4.2,0
100,2018-03-14,7,Winter,-1.9,81.0,0.0,Day,Wednesday,3,7.22,1610.0,-4.7,0
323,2018-03-14,8,Winter,-1.6,78.0,0.0,Day,Wednesday,3,6.11,1610.0,-5.0,0
249,2018-03-14,9,Winter,-1.0,73.0,0.0,Day,Wednesday,3,7.78,1610.0,-5.2,0
124,2018-03-14,10,Winter,-0.4,70.0,0.0,Day,Wednesday,3,6.67,1610.0,-5.2,0
128,2018-03-14,11,Winter,0.7,62.0,0.0,Day,Wednesday,3,7.22,1610.0,-5.8,0
139,2018-03-14,12,Winter,1.8,58.0,0.0,Day,Wednesday,3,9.72,1610.0,-5.7,0
132,2018-03-14,13,Winter,1.9,56.0,0.0,Day,Wednesday,3,6.67,1610.0,-6.0,0
95,2018-03-14,14,Winter,1.3,58.0,0.0,Day,Wednesday,3,7.78,1610.0,-6.1,0
116,2018-03-14,15,Winter,1.5,59.0,0.0,Day,Wednesday,3,8.33,1610.0,-5.7,0
239,2018-03-14,16,Winter,1.6,59.0,0.0,Day,Wednesday,3,7.22,1610.0,-5.6,0
425,2018-03-14,17,Winter,1.4,57.0,0.0,Day,Wednesday,3,8.89,1610.0,-6.2,0
293,2018-03-14,18,Winter,0.4,54.0,0.0,Day,Wednesday,3,10.28,1610.0,-7.9,0
150,2018-03-14,19,Winter,-0.7,59.0,0.0,Day,Wednesday,3,10.28,1610.0,-7.8,0
103,2018-03-14,20,Winter,-1.5,60.0,0.0,Day,Wednesday,3,9.44,1610.0,-8.3,0
87,2018-03-14,21,Winter,-1.6,62.0,0.0,Night,Wednesday,3,6.11,1610.0,-8.0,0
65,2018-03-14,22,Winter,-2.0,65.0,0.0,Night,Wednesday,3,5.83,1610.0,-7.7,0
39,2018-03-14,23,Winter,-2.3,68.0,0.0,Night,Wednesday,3,5.0,1610.0,-7.4,0
20,2018-03-15,0,Winter,-2.7,69.0,0.0,Night,Thursday,3,5.0,1610.0,-7.6,0
6,2018-03-15,1,Winter,-2.7,69.0,0.0,Night,Thursday,3,4.17,1610.0,-7.6,0
13,2018-03-15,2,Winter,-2.8,70.0,0.0,Night,Thursday,3,4.17,1610.0,-7.5,0
3,2018-03-15,3,Winter,-3.3,72.0,0.0,Night,Thursday,3,3.06,1610.0,-7.7,0
13,2018-03-15,5,Winter,-3.4,73.0,0.0,Day,Thursday,3,2.5,1610.0,-7.6,0
45,2018-03-15,6,Winter,-2.8,71.0,0.0,Day,Thursday,3,2.5,1610.0,-7.4,0
142,2018-03-15,7,Winter,-2.5,72.0,0.0,Day,Thursday,3,2.22,1610.0,-6.9,0
377,2018-03-15,8,Winter,-1.2,65.0,0.0,Day,Thursday,3,3.06,1610.0,-7.0,0
265,2018-03-15,9,Winter,0.8,58.0,0.0,Day,Thursday,3,4.17,1610.0,-6.6,0
120,2018-03-15,10,Winter,2.3,54.0,0.0,Day,Thursday,3,3.06,1610.0,-6.1,0
119,2018-03-15,11,Winter,3.2,42.0,0.0,Day,Thursday,3,2.5,1610.0,-8.5,0
179,2018-03-15,12,Winter,4.7,37.0,0.0,Day,Thursday,3,5.83,1610.0,-8.7,0
162,2018-03-15,13,Winter,5.2,42.0,0.0,Day,Thursday,3,4.72,1610.0,-6.8,0
131,2018-03-15,14,Winter,4.2,54.0,0.0,Day,Thursday,3,5.0,1610.0,-4.3,0
131,2018-03-15,15,Winter,2.9,56.0,0.0,Day,Thursday,3,4.72,1290.0,-5.0,0
240,2018-03-15,16,Winter,3.5,51.0,0.0,Day,Thursday,3,7.22,1610.0,-5.7,0
349,2018-03-15,17,Winter,1.3,82.0,0.0,Day,Thursday,3,3.06,1610.0,-1.5,0
241,2018-03-15,18,Winter,0.4,80.0,0.0,Day,Thursday,3,6.67,1610.0,-2.6,0
156,2018-03-15,19,Winter,0.0,71.0,0.0,Day,Thursday,3,4.17,1610.0,-4.6,0
111,2018-03-15,20,Winter,-0.8,71.0,0.0,Day,Thursday,3,7.78,1610.0,-5.4,0
90,2018-03-15,21,Winter,-0.9,70.0,0.0,Night,Thursday,3,3.61,1610.0,-5.7,0
63,2018-03-15,22,Winter,-1.0,72.0,0.0,Night,Thursday,3,4.72,1610.0,-5.4,0
45,2018-03-15,23,Winter,-1.6,66.0,0.0,Night,Thursday,3,7.78,1610.0,-7.1,0
18,2018-03-16,0,Winter,-1.7,64.0,0.0,Night,Friday,3,6.11,1610.0,-7.7,0
14,2018-03-16,1,Winter,-1.8,68.0,0.0,Night,Friday,3,6.11,1610.0,-7.0,0
11,2018-03-16,2,Winter,-2.4,72.0,0.0,Night,Friday,3,6.67,1610.0,-6.8,0
7,2018-03-16,3,Winter,-3.6,61.0,0.0,Night,Friday,3,7.22,1610.0,-10.1,0
6,2018-03-16,4,Winter,-4.5,64.0,0.0,Night,Friday,3,7.78,1610.0,-10.3,0
7,2018-03-16,5,Winter,-5.2,61.0,0.0,Day,Friday,3,7.22,1610.0,-11.5,0
32,2018-03-16,6,Winter,-6.0,66.0,0.0,Day,Friday,3,7.22,1610.0,-11.4,0
110,2018-03-16,7,Winter,-6.3,65.0,0.0,Day,Friday,3,10.28,1610.0,-11.9,0
261,2018-03-16,8,Winter,-5.7,56.0,0.0,Day,Friday,3,9.44,1610.0,-13.2,0
203,2018-03-16,9,Winter,-5.4,63.0,0.0,Day,Friday,3,8.89,1610.0,-11.4,0
90,2018-03-16,10,Winter,-4.4,59.0,0.0,Day,Friday,3,6.67,1610.0,-11.3,0
88,2018-03-16,11,Winter,-4.1,54.0,0.0,Day,Friday,3,8.89,1610.0,-12.1,0
114,2018-03-16,12,Winter,-2.4,51.0,0.0,Day,Friday,3,8.33,1610.0,-11.3,0
111,2018-03-16,13,Winter,-1.7,47.0,0.0,Day,Friday,3,8.33,1610.0,-11.8,0
113,2018-03-16,14,Winter,-0.6,43.0,0.0,Day,Friday,3,7.78,1610.0,-11.7,0
152,2018-03-16,15,Winter,0.5,38.0,0.0,Day,Friday,3,6.67,1610.0,-12.3,0
244,2018-03-16,16,Winter,0.3,37.0,0.0,Day,Friday,3,9.44,1610.0,-12.7,0
348,2018-03-16,17,Winter,-0.1,38.0,0.0,Day,Friday,3,8.33,1610.0,-12.8,0
225,2018-03-16,18,Winter,-1.2,45.0,0.0,Day,Friday,3,8.33,1610.0,-11.7,0
159,2018-03-16,19,Winter,-2.2,51.0,0.0,Day,Friday,3,9.44,1610.0,-11.0,0
95,2018-03-16,20,Winter,-2.7,50.0,0.0,Day,Friday,3,8.89,1610.0,-11.7,0
65,2018-03-16,21,Winter,-3.1,51.0,0.0,Night,Friday,3,6.67,1610.0,-12.0,0
65,2018-03-16,22,Winter,-3.4,55.0,0.0,Night,Friday,3,6.11,1610.0,-11.2,0
42,2018-03-16,23,Winter,-3.5,62.0,0.0,Night,Friday,3,7.22,1610.0,-9.8,0
34,2018-03-17,0,Winter,-3.7,66.0,0.0,Night,Saturday,3,6.67,1610.0,-9.2,0
27,2018-03-17,1,Winter,-3.5,67.0,0.0,Night,Saturday,3,6.11,1610.0,-8.8,0
15,2018-03-17,2,Winter,-3.7,68.0,0.0,Night,Saturday,3,7.78,1610.0,-8.8,0
10,2018-03-17,3,Winter,-3.5,68.0,0.0,Night,Saturday,3,3.61,1610.0,-8.6,0
6,2018-03-17,4,Winter,-3.3,70.0,0.0,Night,Saturday,3,5.83,1610.0,-8.0,0
4,2018-03-17,5,Winter,-3.4,72.0,0.0,Day,Saturday,3,5.0,1610.0,-7.8,0
9,2018-03-17,6,Winter,-3.4,72.0,0.0,Day,Saturday,3,5.0,1610.0,-7.7,0
24,2018-03-17,7,Winter,-3.1,74.0,0.0,Day,Saturday,3,4.17,1610.0,-7.1,0
60,2018-03-17,8,Winter,-1.4,67.0,0.0,Day,Saturday,3,5.0,1610.0,-6.8,0
92,2018-03-17,9,Winter,1.0,55.0,0.0,Day,Saturday,3,7.78,1610.0,-7.1,0
126,2018-03-17,10,Winter,3.0,46.0,0.0,Day,Saturday,3,7.22,1610.0,-7.5,0
122,2018-03-17,11,Winter,4.3,36.0,0.0,Day,Saturday,3,8.33,1610.0,-9.5,0
161,2018-03-17,12,Winter,5.3,35.0,0.0,Day,Saturday,3,5.83,1610.0,-8.8,0
181,2018-03-17,13,Winter,5.5,37.0,0.0,Day,Saturday,3,3.61,1610.0,-7.9,0
187,2018-03-17,14,Winter,6.2,33.0,0.0,Day,Saturday,3,5.0,1610.0,-8.9,0
211,2018-03-17,15,Winter,5.6,31.0,0.0,Day,Saturday,3,6.67,1610.0,-10.3,0
169,2018-03-17,16,Winter,4.8,30.0,0.0,Day,Saturday,3,5.0,1610.0,-11.4,0
